,Cost,# of Atoms,Peak OD, [Repump off],Repump Ampl [Compression],2nd MOT Ampl [Compression], [Compression],Repump Ampl [Cooling],HH x [],HH z [], [Cooling]
196,389.864576544124,17435469.01534731,2.403697627113173,0.2,0.30000000000000004,0.9,34.7,0.55,0.16999999999999998,0.02,3.5
227,394.18223339119805,17428517.28406251,2.4126026786679478,0.2,0.9,0.75,34.7,0.8,0.18,0.05,6.300000000000001
81,239.97862761581902,17424683.452134788,2.0447992760605542,2.1,0.6000000000000001,0.8500000000000001,21.900000000000002,0.65,0.15,0.04,3.7
212,368.89392690287764,17417231.37569778,2.3599676490510415,0.4,0.7000000000000001,0.8,33.6,0.55,0.18,0.02,6.5
174,194.8851709453836,17411923.189007632,1.9078342410530722,0.6,0.15000000000000002,0.9,24.6,1.0,0.16999999999999998,0.03,14.4
67,126.08722557659335,17400335.873940118,1.6501522427659785,3.2,0.9500000000000001,0.9,10.8,0.8,0.12,0.05,5.2
306,170.97799202000093,17331025.252143722,1.826961085746998,0.2,1.0,0.5,6.4,0.6,0.13999999999999999,0.0,8.9
72,137.57543715043656,17281519.919713788,1.6995959722977978,2.7,0.45,0.95,8.9,0.75,0.12,0.05,5.4
157,279.0798799874547,17255507.064472415,2.1517171874645507,0.30000000000000004,0.5,0.8500000000000001,13.6,0.5,0.16,0.06,11.8
51,140.31433682105063,17237618.65191391,1.711090830226324,1.9000000000000001,0.6000000000000001,0.8,17.0,0.75,0.12,0.01,8.5
834,116.37475308536897,17209751.340641864,1.6078251724249262,0.6,0.6000000000000001,0.95,34.0,0.95,0.15,0.06,14.5
148,230.15464246750233,17198682.63585518,2.018263082676063,0.6,0.8500000000000001,0.7,8.1,0.6,0.13999999999999999,0.05,5.4
844,100.42566784375472,17176928.864374164,1.5309326631765752,1.3000000000000003,1.0,1.0,19.8,0.7,0.13,0.01,11.4
26,285.5005689637343,17096121.358556725,2.1694353897077527,0.5,0.7000000000000001,0.8500000000000001,14.5,0.95,0.16999999999999998,0.02,13.9
853,104.02865085809337,17089329.491137393,1.549554620769988,0.30000000000000004,0.55,1.0,14.4,0.5,0.15,0.05,5.1
195,294.080341442006,17000270.477976717,2.1917744856481867,0.2,0.9500000000000001,0.9,27.200000000000003,0.5,0.16,0.02,5.800000000000001
173,287.12554925220246,16977042.3358282,2.1745567255067426,1.2000000000000002,0.9500000000000001,0.8500000000000001,23.3,0.95,0.18,0.0,8.2
383,209.57167323124827,16946798.872713763,1.9581349534997767,0.6,0.55,0.6,23.2,0.5,0.15,0.02,3.4
344,249.02918455865256,16915823.998867027,2.074283681192377,0.4,1.0,0.95,7.0,0.7,0.16999999999999998,0.04,11.9
372,133.43043009983774,16879583.515595328,1.6849944254981286,0.30000000000000004,0.8,0.5,6.9,0.7,0.13999999999999999,0.06,11.9
122,352.65106372098296,16802799.315628618,2.3303827909369956,0.30000000000000004,0.35000000000000003,0.95,27.400000000000002,0.7,0.18,0.0,7.2
355,174.684258352436,16717098.1825149,1.8444980219248508,0.5,0.55,0.65,5.1,0.8,0.13,0.04,8.600000000000001
50,145.4993242266956,16712508.76616369,1.7354890584739469,2.9000000000000004,0.65,0.9,34.5,0.8500000000000001,0.13,0.03,3.4
30,205.80705593617066,16697954.620460818,1.948259801549243,2.4000000000000004,0.8,0.95,31.700000000000003,0.8500000000000001,0.15,0.0,4.1
188,200.94149473678712,16657093.405687504,1.9330997897926376,1.4000000000000001,0.7000000000000001,0.9,8.1,0.65,0.16999999999999998,0.0,14.3
112,294.10311664472687,16632114.621251278,2.195033046635105,1.2000000000000002,0.65,0.8,18.4,1.0,0.16999999999999998,0.0,7.4
150,204.14397166227164,16559273.963530347,1.944078534412418,0.2,0.15000000000000002,0.8,30.6,0.65,0.16,0.0,6.7
98,261.77478803082533,16544680.727589047,2.112206725753484,0.6,0.65,0.65,9.100000000000001,0.8,0.16999999999999998,0.01,6.0
171,277.4571291558031,16268604.936765738,2.155988257663168,0.1,0.55,0.65,14.4,0.7,0.16999999999999998,0.05,9.9
852,77.064842593264,16226768.507623307,1.4069362623406731,0.6,0.55,0.8,7.1,0.5,0.18,0.0,5.0
25,166.08871417736313,16083525.66471235,1.8184127075067278,1.5000000000000002,0.9500000000000001,0.75,5.6,1.0,0.13,0.03,4.0
308,70.69069872873554,16016419.632383525,1.36821468759362,1.0,0.1,0.95,13.700000000000001,0.65,0.18,0.05,3.7
42,106.54822970515139,15970415.61135342,1.5690334315490477,3.0000000000000004,0.30000000000000004,0.8500000000000001,25.700000000000003,0.75,0.12,0.03,4.6
207,273.0324328168524,15969106.882613625,2.1471245475929606,0.2,0.8500000000000001,0.75,16.6,0.75,0.18,0.03,5.2
1,128.7784590546464,15952989.026713522,1.6714605889342318,3.7,1.0,0.75,12.0,0.95,0.15,0.01,3.5
41,168.69773395857035,15906821.778548842,1.8292317848582473,2.5000000000000004,0.45,0.65,9.7,0.95,0.15,0.01,3.1
153,252.5743880039839,15885843.212136041,2.0928285028666678,1.7000000000000002,1.0,0.95,32.400000000000006,1.0,0.18,0.03,10.7
192,150.32077015042742,15860530.355575869,1.7605825002931048,3.5000000000000004,0.8,0.8,14.3,0.95,0.18,0.0,9.8
39,143.4661647776562,15858936.96374449,1.7334159520033174,2.6,0.9500000000000001,0.9,27.3,0.6,0.13999999999999999,0.02,14.4
216,247.64434025548042,15804451.690291608,2.0798343823045586,0.8,0.75,0.8,9.4,1.0,0.18,0.01,5.4
90,209.59125719755673,15782335.742427716,1.9675127500819076,1.0,1.0,0.7,5.5,0.65,0.15,0.05,9.100000000000001
198,298.6259358903644,15742409.32849807,2.2143300779005255,0.4,0.9,0.8,34.6,0.55,0.18,0.02,5.0
347,209.38962543605663,15681284.116048671,1.9677242039909284,0.5,0.30000000000000004,0.8500000000000001,5.0,1.0,0.16999999999999998,0.01,14.3
352,227.70727731745873,15632657.51727059,2.023926543831023,0.30000000000000004,0.25,0.6,9.4,0.8,0.16,0.02,4.3
190,147.53271038474753,15626854.837927692,1.751362180487489,0.5,0.7000000000000001,0.6,15.700000000000001,1.0,0.13999999999999999,0.02,5.2
223,283.5956723559172,15465417.527686758,2.1791164381967056,0.4,0.6000000000000001,0.75,34.3,0.95,0.15,0.01,3.6
24,221.64956309476767,15408504.998974893,2.007749950742435,1.1,0.4,0.7,17.9,0.75,0.16,0.04,6.4
278,160.33792615704007,15373324.09908322,1.8025982434694279,2.3000000000000003,1.0,0.6,29.1,0.95,0.16,0.05,3.2
83,270.33269696726666,15273484.613794493,2.146388779959236,0.4,0.9,0.75,33.6,0.7,0.15,0.0,3.1
62,141.46697756573798,15229462.662563782,1.729992176562924,1.4000000000000001,0.8500000000000001,0.6,6.6,0.9,0.16,0.05,14.700000000000001
145,111.33571756492269,15226948.41084097,1.5972592040886975,1.8000000000000003,0.9500000000000001,0.9,26.200000000000003,0.65,0.12,0.01,4.1
109,253.43112982186088,15190534.747934189,2.1014539655324853,0.30000000000000004,0.6000000000000001,0.8500000000000001,22.1,0.5,0.16,0.05,4.2
130,252.24481814775405,15158652.510303207,2.09846382230574,0.30000000000000004,0.75,0.8,32.6,0.8,0.15,0.0,12.0
48,119.09253971252255,15132119.895228716,1.6342041818601531,4.0,0.8500000000000001,0.8,8.0,1.0,0.16,0.03,3.6
121,196.3148343232671,15124084.717458725,1.9305359135630011,0.7000000000000001,0.75,0.75,16.8,0.9,0.15,0.0,4.0
101,217.2748182748749,15036575.434064597,1.9977049687298776,1.3000000000000003,0.4,0.8500000000000001,5.5,0.8500000000000001,0.16999999999999998,0.03,3.4
111,249.80894379389375,15003156.775421811,2.0931256951418318,0.2,0.8500000000000001,0.8,14.600000000000001,0.8500000000000001,0.16999999999999998,0.01,6.1
61,71.63582731115,14996798.734353691,1.3803260451285349,0.5,0.05,1.0,7.6,0.8,0.12,0.02,8.5
162,159.07927938251711,14982987.102627164,1.800954782942379,0.2,0.9,0.7,22.400000000000002,0.95,0.13,0.0,4.7
44,112.91769255250505,14959480.574458139,1.6066862215397557,4.1,0.8,0.7,21.400000000000002,0.95,0.16,0.01,9.2
70,132.9472059693548,14943605.478233427,1.6966837058124717,3.6,0.30000000000000004,0.8500000000000001,14.4,0.8,0.16999999999999998,0.02,10.5
27,136.88242565071022,14897134.599215971,1.7136175722758094,3.4000000000000004,0.2,0.75,12.7,0.6,0.16,0.03,5.5
221,194.15267561956543,14876849.144786114,1.925537266172708,0.2,0.9,0.9,19.5,0.55,0.16999999999999998,0.04,6.7
140,148.9406958951745,14873854.576640936,1.7627109024637089,3.6,0.35000000000000003,0.75,10.5,0.8500000000000001,0.16999999999999998,0.01,5.0
135,238.582350326337,14864388.840190597,2.062565915482859,0.2,0.9500000000000001,0.9,23.1,1.0,0.16999999999999998,0.05,3.1
11,170.35588052469726,14858231.098053258,1.8435691873387445,2.0,1.0,0.9,5.1,0.65,0.16999999999999998,0.01,6.6
345,210.28114283591424,14817166.299896983,1.9779743297052519,0.2,0.4,0.6,13.700000000000001,1.0,0.16999999999999998,0.04,4.5
170,295.3844731821511,14806541.045318237,2.21532374215571,0.1,0.25,0.65,24.5,0.65,0.16999999999999998,0.05,3.1
172,181.638629377862,14788385.756247636,1.883994288925099,0.30000000000000004,0.8500000000000001,0.7,28.200000000000003,0.5,0.13999999999999999,0.04,12.3
45,180.09631518626637,14772845.681313487,1.8787784268931527,1.5000000000000002,0.65,1.0,33.1,0.5,0.16,0.05,13.8
87,103.81839218250109,14726589.705269221,1.5639500163146696,2.8000000000000003,0.25,0.7,16.3,0.75,0.13,0.06,12.9
208,251.42543050962735,14709164.692976328,2.1004005391419915,0.1,0.9,0.7,26.5,0.6,0.16999999999999998,0.04,5.300000000000001
151,145.10750397420736,14619239.488828879,1.7494703634700515,3.1,0.35000000000000003,1.0,17.5,0.9,0.16,0.03,3.4
13,181.98485764989346,14606922.576646958,1.8867431911050343,0.7000000000000001,0.7000000000000001,1.0,18.700000000000003,0.55,0.16999999999999998,0.05,8.3
143,100.77013602913026,14521729.70004103,1.5499381789792466,1.3000000000000003,0.15000000000000002,0.75,9.8,0.95,0.13,0.0,6.300000000000001
71,124.42606895189262,14519986.363583175,1.6628166507513866,2.4000000000000004,0.8500000000000001,0.7,12.4,0.6,0.13999999999999999,0.05,10.4
215,222.0996760812248,14418779.887150416,2.01802137041543,0.30000000000000004,0.75,0.8,28.200000000000003,0.8,0.16,0.03,5.300000000000001
213,209.57470887946786,14388807.597106816,1.9796253235651446,0.5,0.5,0.7,28.200000000000003,0.6,0.18,0.05,5.300000000000001
183,142.78947154966835,14378387.914282687,1.7420331556248647,2.2,0.75,0.8,7.5,0.5,0.16,0.01,12.600000000000001
161,234.1084461340072,14342591.262530327,2.0544814897921633,0.8,0.5,0.95,34.400000000000006,0.6,0.16999999999999998,0.01,7.0
154,189.30183625013126,14314222.035054976,1.9142800899952817,0.1,0.8,0.7,18.5,0.95,0.16,0.04,13.4
36,175.14656565141024,14281212.683984376,1.8656117625883069,1.0,0.25,0.95,30.3,0.6,0.16999999999999998,0.06,12.0
269,16.379124859487895,14191883.088026522,0.8471610823908576,0.5,0.0,0.95,15.700000000000001,0.75,0.15,0.04,8.9
4,132.9543779064741,14048049.730216634,1.7037202981141941,0.6,0.45,0.65,14.3,1.0,0.13999999999999999,0.06,3.1
137,199.31008426537704,13967931.827234209,1.9506205681005033,0.4,0.7000000000000001,1.0,32.0,0.95,0.16999999999999998,0.02,8.4
85,157.69310506675853,13936079.697729304,1.804402364296473,1.2000000000000002,0.30000000000000004,0.8,9.8,0.55,0.15,0.03,9.3
214,151.24614294223505,13899726.544673003,1.7797796081537063,1.0,0.65,0.65,5.8,1.0,0.16,0.0,10.9
220,146.4301093373722,13877331.755669985,1.760873996595594,1.0,0.8500000000000001,0.8,6.3,0.55,0.16999999999999998,0.06,6.5
31,78.91566106241642,13872095.85337772,1.4330130503113563,4.1,1.0,0.9,10.0,0.75,0.12,0.02,7.4
115,229.23705972199951,13841273.562492866,2.044977037878474,0.7000000000000001,0.7000000000000001,0.95,34.6,0.5,0.16999999999999998,0.04,3.9
342,130.0337324247488,13761061.837376172,1.6934815641197074,1.0,0.4,0.8,7.5,0.9,0.16999999999999998,0.06,12.600000000000001
94,103.45946681756882,13700432.154144319,1.5696870579488291,2.1,0.75,0.8,29.200000000000003,1.0,0.13,0.02,11.4
199,50.14417450028448,13638839.932503002,1.233370737743539,0.1,0.05,0.7,9.600000000000001,0.55,0.16,0.01,6.7
156,154.2067824352968,13619157.877316773,1.7937549935257477,0.6,0.5,0.6,16.200000000000003,0.75,0.18,0.04,8.100000000000001
167,117.13387831891153,13595875.660255287,1.6368379517047211,0.2,0.75,0.8,26.0,0.55,0.13,0.02,3.6
43,65.33054309420888,13567537.648554388,1.3475473124049557,4.8,0.45,0.9,8.9,0.7,0.12,0.06,9.7
53,90.09581525412575,13548726.579724848,1.5000773389215105,4.6,0.75,0.95,19.4,0.75,0.16,0.05,13.600000000000001
346,98.33706701347182,13496203.19550682,1.5448880234149416,3.9000000000000004,0.9,0.75,14.4,0.65,0.16999999999999998,0.05,4.4
197,108.61136485025173,13495495.35621273,1.5969250444578125,2.9000000000000004,0.8500000000000001,1.0,11.100000000000001,0.95,0.16,0.04,8.9
6,104.47306751678221,13460493.328111665,1.576652902118441,3.1,0.30000000000000004,0.9,8.6,0.7,0.13999999999999999,0.05,10.2
661,5.217781526972924,13369820.31387413,0.5808879125918683,0.6,0.05,1.0,14.700000000000001,0.95,0.16,0.04,3.2
142,206.1059293400072,13363898.395543085,1.9783662778404953,0.5,0.55,0.7,34.400000000000006,0.9,0.16,0.05,7.1000000000000005
168,146.24583967661988,13352749.59633103,1.7646634097059157,0.6,0.9500000000000001,0.8500000000000001,18.5,0.9,0.18,0.02,11.1
93,93.63006490761857,13208395.129406288,1.5220207902999527,3.8000000000000003,0.7000000000000001,0.95,28.900000000000002,0.7,0.16,0.05,14.200000000000001
129,124.84158377464306,13200807.22609819,1.675271526820235,0.5,0.9500000000000001,0.95,22.0,0.8500000000000001,0.13999999999999999,0.04,10.600000000000001
125,157.63413225090568,13193459.377929019,1.810777102638858,0.8,0.5,1.0,27.700000000000003,0.55,0.16,0.01,3.5
22,83.3376977918197,13158145.74187353,1.4644448503568126,1.3000000000000003,0.15000000000000002,0.75,8.3,0.7,0.13,0.02,10.5
12,111.8874051275069,13011329.34232577,1.6167561405727573,1.0,0.8500000000000001,0.8500000000000001,24.8,0.7,0.13999999999999999,0.03,12.4
218,145.58773458616668,12983468.447818933,1.765310574462807,0.30000000000000004,0.30000000000000004,0.95,28.0,0.6,0.15,0.03,7.5
92,80.55723218272654,12979289.712559983,1.449295778342538,2.9000000000000004,0.75,0.55,5.2,0.9,0.16,0.03,14.200000000000001
106,196.32443590412996,12968167.605384663,1.9504663407777432,0.4,0.9500000000000001,0.95,32.5,0.9,0.16999999999999998,0.05,13.8
60,121.11151872165773,12948640.639869764,1.6605519294432096,1.9000000000000001,0.9,0.75,15.9,0.9,0.16999999999999998,0.05,12.3
2,104.02521806726952,12928325.556430843,1.5786371730282769,2.5000000000000004,0.4,0.65,26.700000000000003,0.55,0.16,0.05,11.1
169,56.45214478566225,12918932.770935727,1.2877077494196731,0.4,0.1,0.75,9.9,0.8,0.16999999999999998,0.05,5.300000000000001
217,104.72749487175221,12907428.133142017,1.5823523580950054,0.30000000000000004,0.8500000000000001,0.8500000000000001,18.4,0.6,0.15,0.06,3.5
49,66.82016158416718,12874777.686334264,1.3624653935661784,3.3000000000000003,0.2,0.7,27.0,0.55,0.13,0.01,13.700000000000001
59,109.80768081953228,12687974.933439532,1.6093745298252917,0.30000000000000004,0.45,0.6,17.700000000000003,0.55,0.13999999999999999,0.05,5.5
210,80.51565832416753,12584379.10838955,1.4520349899111746,1.6,0.8500000000000001,0.8500000000000001,30.8,0.75,0.13,0.05,14.0
840,35.70959727607118,12511336.139622195,1.107763853862852,4.0,0.45,0.9,23.400000000000002,0.95,0.15,0.05,14.200000000000001
136,157.73719103784458,12509610.35151627,1.8176108297184137,0.7000000000000001,0.45,0.9,34.8,0.65,0.16,0.01,8.4
144,104.98873601956505,12482373.078836491,1.5872069532030775,1.6,0.65,0.75,5.8,0.75,0.13999999999999999,0.04,12.4
126,129.68414504740264,12472885.435938304,1.7030875291111798,0.30000000000000004,0.75,0.95,10.3,0.75,0.18,0.01,4.5
163,106.19852256712313,12456260.67527525,1.5935026502891094,1.6,0.7000000000000001,1.0,34.400000000000006,0.5,0.15,0.06,3.4
127,177.70415219125607,12443004.485246545,1.8919514686033303,0.5,0.4,0.8,23.3,0.75,0.18,0.02,5.800000000000001
88,79.0536745512905,12410606.695191205,1.4445313960201036,3.9000000000000004,0.35000000000000003,0.9,32.900000000000006,0.75,0.13999999999999999,0.01,13.0
119,149.58857498187513,12397339.029739073,1.7868307392454352,1.3000000000000003,0.9,0.9,32.0,0.8500000000000001,0.16999999999999998,0.01,5.1
609,15.545563794856948,12274413.619942449,0.8406360413795473,4.9,0.8500000000000001,0.5,7.2,0.5,0.16999999999999998,0.05,13.4
0,58.73960545390408,12242949.834904864,1.3095553203739652,[4.3],[0.85],[0.6],[10.2],[0.55],[0.16],[0.01],[5.4]
7,74.11781016095445,12160222.61136697,1.415741764470007,4.3,0.25,0.9,5.0,0.95,0.16,0.0,8.3
123,105.86057363705697,12042302.433340069,1.5954019669195902,0.7000000000000001,0.25,0.75,5.5,1.0,0.16,0.03,9.5
166,85.39940404139664,11963915.372121627,1.4858196856454564,3.1,0.9500000000000001,0.8,32.900000000000006,0.65,0.13999999999999999,0.02,5.2
3,59.55558167427866,11961922.894284587,1.3176300015177782,4.9,0.55,0.95,10.0,0.6,0.15,0.04,4.5
56,49.85593137406586,11946627.967297293,1.2419248419444273,4.3999999999999995,0.1,0.8,5.8,0.5,0.16999999999999998,0.01,8.3
165,163.09692435472112,11925500.84006877,1.8438385254456047,0.1,0.45,0.8,28.3,0.8,0.16999999999999998,0.02,5.9
219,109.31199890274597,11808111.538879467,1.6146685224179995,0.4,0.6000000000000001,0.9,16.700000000000003,0.65,0.18,0.01,12.8
57,63.40227627832809,11582753.455005536,1.348301689019137,4.8,0.75,0.9,10.100000000000001,0.55,0.16,0.02,9.9
21,92.89188624302712,11559047.612227434,1.5315718863922425,3.2,0.35000000000000003,0.7,31.700000000000003,0.75,0.15,0.04,3.8
128,98.87961987378891,11555497.085736366,1.5638290794810499,1.7000000000000002,0.45,0.8500000000000001,21.6,0.9,0.16999999999999998,0.02,5.300000000000001
77,71.91542062186801,11518822.639955096,1.4066511951099407,2.4000000000000004,0.9500000000000001,0.8,26.900000000000002,0.6,0.13999999999999999,0.0,14.5
103,93.27283511759242,11491508.065573582,1.534262097784247,1.1,0.75,0.9,8.4,0.75,0.13999999999999999,0.01,8.0
147,95.46958915394241,11448393.100679282,1.54660130260376,1.8000000000000003,0.45,0.75,9.9,0.95,0.18,0.03,12.1
84,65.79048501143549,11401188.54041643,1.3664614046151953,1.4000000000000001,0.9,0.5,5.6,0.75,0.13999999999999999,0.04,10.5
104,94.5446649323232,11377043.57197677,1.5422333011971894,2.0,0.55,0.95,20.6,0.7,0.16,0.0,6.0
138,135.40975034747214,11267556.946973419,1.7395399980218882,0.4,0.9,0.75,33.5,0.9,0.16999999999999998,0.05,8.0
79,66.98916396385059,11262616.216238445,1.3758317491527006,4.5,0.5,0.65,6.6,0.5,0.18,0.02,5.4
32,33.64747519469836,11254435.615119822,1.0937104057266867,2.3000000000000003,0.1,0.5,7.1,1.0,0.13999999999999999,0.02,11.5
9,35.80185261887182,11237395.386630498,1.1166846955057255,0.8,0.1,0.8,9.8,0.9,0.13,0.01,12.8
131,107.10715774286118,10897467.066163989,1.6123442365705447,0.2,0.65,0.7,15.600000000000001,0.55,0.16999999999999998,0.01,7.4
52,55.85051798012588,10891210.524420861,1.2978085699978457,2.0,0.4,0.5,6.7,0.55,0.18,0.01,11.8
29,65.46303719803457,10843160.365393866,1.3687632420258768,3.7,0.55,0.65,27.8,0.95,0.15,0.01,4.0
211,80.0123329377512,10755457.835576834,1.4642563440185263,2.3000000000000003,0.9500000000000001,0.65,15.4,0.5,0.18,0.03,8.2
133,112.96319210074239,10614141.15439163,1.6440946434031212,0.2,0.4,1.0,33.7,0.5,0.18,0.01,13.5
102,102.17698643900943,10567700.884665908,1.5904713315463412,0.4,0.8500000000000001,0.75,12.9,0.55,0.18,0.01,14.8
91,58.33337649586842,10522391.887652574,1.319790362455076,3.6,0.4,0.65,24.3,0.9,0.15,0.04,7.4
78,40.854751975393555,10463352.126594933,1.172491549305736,3.6,0.30000000000000004,0.6,9.100000000000001,0.9,0.12,0.03,10.100000000000001
108,79.77327724310936,10434051.544647044,1.4657589346507023,2.4000000000000004,0.75,0.7,9.8,0.8,0.18,0.01,3.1
63,56.93175314233156,10193853.860402277,1.3119060244573069,0.5,0.7000000000000001,0.55,15.4,0.6,0.18,0.01,8.100000000000001
54,52.41996039990626,9874172.761538358,1.2790067762664437,2.2,0.9500000000000001,0.6,18.200000000000003,0.55,0.16,0.01,3.5
120,82.5248151780505,9726935.184948374,1.4893744304771215,0.8,0.75,0.65,24.3,1.0,0.16999999999999998,0.01,6.9
222,52.147622521347174,9696331.731472954,1.2783363501836524,2.1,0.4,0.55,7.800000000000001,0.5,0.18,0.02,3.1
577,1.023559978543166,9535505.264839008,0.3452145637061236,3.0000000000000004,0.0,0.8,16.9,0.95,0.13,0.0,3.8
116,20.785274261874953,9477132.947897442,0.9422101087754282,0.9,0.05,0.7,10.8,0.75,0.16,0.0,7.0
80,45.83617691918049,9477098.129617292,1.2263998112316739,1.7000000000000002,0.75,0.55,7.4,0.8,0.16,0.05,6.5
234,68.06047365817454,9404087.873554954,1.3998609784152356,0.1,0.9500000000000001,0.55,34.3,0.75,0.16999999999999998,0.02,4.5
86,24.54250718630041,9367674.6596556,0.996640617696447,0.4,0.75,0.5,13.3,0.95,0.12,0.01,14.700000000000001
23,52.2717752901046,9159082.030662308,1.2842222492337905,1.4000000000000001,0.8,0.6,18.0,0.75,0.16,0.05,10.5
14,30.537360557184147,9155522.995942246,1.0735926457465401,4.6,0.9500000000000001,0.95,14.4,0.95,0.15,0.04,13.200000000000001
10,29.268945904256125,8876015.427244013,1.0607083292064237,4.3999999999999995,0.45,0.95,5.2,0.9,0.15,0.02,13.100000000000001
118,76.94526772829504,8842038.231050365,1.4643065292615163,1.2000000000000002,0.55,0.6,32.6,0.75,0.16,0.01,3.4
40,34.563325843423094,8780750.388979083,1.121961557470629,3.6,0.6000000000000001,0.6,15.700000000000001,0.5,0.16,0.01,8.3
177,42.8291263930143,8598303.91412646,1.2067777780392677,0.2,0.8500000000000001,0.6,34.8,0.55,0.13999999999999999,0.03,9.2
58,13.216145673658351,8522772.524378564,0.8159647026338432,4.3999999999999995,0.1,0.6,8.0,0.75,0.12,0.05,10.8
97,20.79939149334497,8501870.854675703,0.9492729162849128,4.2,0.75,0.55,7.800000000000001,0.7,0.13,0.02,10.4
38,11.718062893881962,8457693.358567959,0.7842906501165843,1.9000000000000001,0.1,0.8,16.200000000000003,0.7,0.15,0.02,5.9
46,15.256202738077096,8453684.894970844,0.8564216598663078,4.2,0.15000000000000002,0.75,30.8,0.55,0.13,0.05,5.1
134,32.76451810191766,8392603.110035373,1.105478008148827,3.1,0.7000000000000001,0.9,16.0,0.95,0.16999999999999998,0.06,6.0
95,7.8913467054025705,8363448.864501708,0.687965514991048,4.3999999999999995,0.05,0.75,10.9,1.0,0.13,0.04,7.2
114,16.449951249575967,8146975.00892497,0.8803674920200008,1.9000000000000001,0.05,0.9,10.100000000000001,0.55,0.15,0.05,13.5
824,2.0860218671144986,7546250.208095577,0.4445634945941954,0.30000000000000004,0.1,1.0,20.6,0.55,0.16999999999999998,0.03,12.3
158,4.518355374174681,7545677.6358875865,0.5752056875364214,0.6,0.05,0.55,10.9,0.5,0.13,0.03,3.7
28,18.961757140851187,7469496.542749021,0.9284313470628883,3.7,0.55,0.6,23.900000000000002,0.5,0.13,0.05,5.800000000000001
359,7.845385799732479,7440084.407385709,0.6920051181172329,3.8000000000000003,0.2,0.55,23.2,0.8,0.12,0.0,12.8
35,5.325832684872341,7345454.256551824,0.6087016093881268,1.6,0.1,0.5,11.7,0.7,0.16999999999999998,0.02,10.7
149,39.39903959200986,7328295.665070375,1.1862372486692172,0.2,0.55,0.55,22.900000000000002,0.8500000000000001,0.18,0.0,8.4
15,8.724252778982848,7217011.836473915,0.7183933145408448,1.2000000000000002,0.2,0.65,13.8,0.8500000000000001,0.12,0.05,13.3
182,2.8075336128127972,7173857.419847861,0.49249470116400607,0.1,0.05,0.8500000000000001,15.3,0.55,0.18,0.06,4.0
692,0.3617758989146057,7098278.569266375,0.248931509148166,0.4,0.05,0.95,21.900000000000002,1.0,0.16,0.03,5.1
33,20.22272158304642,7092618.027003556,0.9518524567229549,2.4000000000000004,0.9500000000000001,0.55,25.1,0.9,0.15,0.02,10.0
5,10.350410383411537,6841418.392152172,0.7632263577951458,3.6,0.45,0.55,15.9,0.8500000000000001,0.12,0.02,6.1
8,11.851873320218562,6820089.068591851,0.7986446940542106,3.9000000000000004,0.9,0.6,24.400000000000002,0.5,0.13,0.01,13.9
194,9.946598703261733,6691452.555617867,0.7542830055166662,0.8,0.2,0.55,17.4,0.6,0.18,0.06,12.4
105,26.276493701547988,6605540.968163472,1.0436131351420592,1.1,0.9500000000000001,0.6,22.6,0.95,0.16999999999999998,0.0,14.8
34,16.553233854020355,6571622.472272071,0.8949397354662058,1.2000000000000002,0.45,0.5,22.7,0.75,0.18,0.02,11.9
20,13.97048828204208,6124712.049590253,0.8497215552901898,3.2,0.6000000000000001,0.6,24.8,0.6,0.15,0.02,13.0
19,4.937182936132862,5992081.04143776,0.6016352974846478,2.1,0.15000000000000002,0.55,9.3,0.6,0.18,0.04,6.9
17,10.854287987494136,5891704.433675082,0.7831831514235352,2.3000000000000003,0.35000000000000003,0.6,31.1,0.6,0.13,0.04,6.5
74,8.398768639015438,5838900.621979885,0.7194415744670792,2.5000000000000004,0.9,0.5,22.3,0.75,0.13,0.03,10.9
787,0.16090641877599748,5448566.821677839,0.1933981236301632,4.6,0.05,1.0,21.900000000000002,0.95,0.15,0.0,6.4
100,3.234159100070923,5306953.337892218,0.5267579296688459,0.6,0.8500000000000001,1.0,23.400000000000002,1.0,0.16999999999999998,0.05,12.700000000000001
89,1.5724459072655739,5220317.406707419,0.41466047771387426,3.2,0.05,0.55,13.700000000000001,0.95,0.13999999999999999,0.04,12.8
96,5.298819585892365,4530011.65740324,0.6275799625990341,2.1,0.8,0.5,28.0,0.9,0.16999999999999998,0.04,14.700000000000001
463,0.18275177935568906,4377538.375816652,0.2047489782269507,4.0,0.30000000000000004,0.5,32.3,0.9,0.18,0.02,6.6
110,2.769532509131435,4309496.077937533,0.5072131682070756,0.7000000000000001,0.4,0.7,28.3,0.95,0.16999999999999998,0.06,3.3
206,4.5077941971577395,3759033.655234259,0.6021003356651247,0.2,0.25,0.5,29.0,0.6,0.18,0.06,4.5
160,7.96343187844805,3724691.145623552,0.7283053604454409,0.7000000000000001,0.9,0.5,32.0,0.65,0.18,0.0,4.2
55,0.3051781807187786,3705012.1831763447,0.24563187396317174,3.3000000000000003,0.05,0.8,18.5,0.5,0.16,0.01,3.8
646,0.05004493975985774,3639764.121877517,0.13460723257048857,0.4,0.05,0.95,28.200000000000003,0.95,0.13,0.03,6.4
521,0.022577470336651743,3280551.888418307,0.1039562724064161,0.4,0.05,0.95,27.0,0.8500000000000001,0.18,0.0,3.0
16,0.31778804523655835,3193887.842076566,0.25144743263581126,5.0,0.1,0.7,16.6,0.95,0.15,0.05,7.800000000000001
